IID,type,cp_pgs.background,cp_pgs.HAQER,cp_pgs.HAQER_SNPs_with_no_archaic_missingness,PC1,PC2,PC3,PC4,PC5,cp_pgs.HAQER_resid,cp_pgs.background_resid,cp_pgs.HAQER_SNPs_with_no_archaic_missingness_resid
HG00306,1000 Genomes,-7.37901,-1.2355681697223109,-0.04668469416328402,-41.91618179033381,1.3928967182580663,-4.522601739592517,2.2208844339988705,-12.111215881153267,-1.290685825460911,-0.9075102652209548,-0.06300187764334568
HG00308,1000 Genomes,-1.8179600000000002,-0.478820607215105,-0.5158547677355689,-50.43988102401317,12.248245668090739,3.7041453850754755,-0.35074619602203644,7.803014797025507,-0.40278213989468203,1.6344521261857414,-0.35611597323456257
HG00309,1000 Genomes,-5.21216,-0.4346208412541027,-0.9206796692603799,-50.98591484543924,13.804232513208872,2.729209211644642,10.004144844537747,-5.92223069093955e-4,-0.3253771685318765,0.22360284253405335,-0.7710252373913001
HG00310,1000 Genomes,-2.82228,1.1657872764683788,-0.18200356100684098,-43.71236997315938,2.6013302393661197,3.5717819376534106,-3.8128920096609,-0.004142758491833027,1.1948798067139186,1.0526029033858553,-0.10764503346653397
HG00311,1000 Genomes,-6.36157,1.4252379206071772,1.2972887109388542,-34.059377925388404,1.0889011582610444,6.319306218689855,-4.986893111613776,0.5208997259311945,1.456085187765652,-0.5161010809266856,1.3412686465109596
HG00313,1000 Genomes,-7.111870000000001,-0.2099552147213846,-0.6891663869187149,-54.11638225906699,21.116712122195807,-0.07242780355353709,-4.343521420182858,19.191618694680077,-0.11286872639019527,-0.5734706813112777,-0.46504004722506853
HG00315,1000 Genomes,-3.46111,-1.539912298121948,-1.820703721492258,-49.4660276140678,15.667002274193575,-1.7486299846830042,-7.914156902242033,5.248277514937428,-1.5560492055532158,0.948645399515974,-1.6943500502379314
HG00318,1000 Genomes,-10.65345,-0.6423399207479613,-0.2069009391357631,-46.01503247775232,6.225195991382028,-2.087185150676243,-0.24777516567244876,0.5277322237731662,-0.6347679510044073,-2.297829967914988,-0.12911169437620898
HG00319,1000 Genomes,-6.35309,-2.0980582216474306,-2.420989208457763,-52.82448831616111,11.80246863577269,0.35459558852095663,-9.761021722085662,3.889081537070686,-2.132491568551443,-0.386969353800423,-2.2920046701696517
HG00320,1000 Genomes,-4.02752,0.26910682262275276,-0.058001684221884946,-44.862245802819956,10.252410058560143,5.538094949230609,-0.6981058812562174,-12.127405898787684,0.28059371884619366,0.6600667064891528,-0.040081274866810096
HG00321,1000 Genomes,-3.2139900000000003,0.28139554679128265,0.575749759059768,-52.41075682724113,14.237769408228045,-0.8147397459869524,-0.5930642167378571,9.924939041070953,0.35861627228393855,1.055367003560871,0.7178232499973869
HG00323,1000 Genomes,-6.171250000000001,0.19923947956780522,-0.33445958422485095,-58.51257628355246,22.486825271755613,0.2689568323431209,-5.492607091134842,6.424077424631298,0.2544541017216829,-0.13933685335406162,-0.19727252167988826
HG00324,1000 Genomes,-2.39175,-1.0755174476886367,-0.4579764471501527,-61.329594103572425,22.795980644218208,4.4764574032481,-2.347953235635469,7.248256262107891,-0.9945049641327441,1.5201737282949122,-0.2857890666496155
HG00325,1000 Genomes,-6.68891,0.7703678455616538,0.5356552799950105,-61.74241731937687,19.777199798615893,3.4442361811112323,5.357478241046126,13.318039758433253,0.9392055586883485,-0.37795224323426735,0.7493015702991366
HG00326,1000 Genomes,-3.81714,0.06376620587119049,-1.152192951602045,-51.610367538563516,12.594622128151688,-4.171790624340401,-3.8281402120961294,5.230993614303863,0.08169501027996816,0.7646950425285608,-1.033066632890083
HG00327,1000 Genomes,-9.14962,-0.7358927886116073,-0.6041272901926562,-53.23899962180007,14.96278075016004,5.455756419010772,2.0236461666202823,4.595987122928006,-0.6466577267540603,-1.5242182363940466,-0.4446695676416522
HG00328,1000 Genomes,-3.37161,-0.6980355899633945,-1.3512103053468703,-50.49932530736975,9.61826031106583,9.18529560021815,12.197997873374012,-1.9117530105301692,-0.5632601832266646,0.9671783593206756,-1.1824229805961481
HG00329,1000 Genomes,-5.20167,0.015800540568219345,0.9260914370167432,-43.46318907368808,10.613622804586894,-2.4158621210499684,-5.604118207425812,-1.3225632528648423,-0.0034027896652473913,0.13554070512042096,0.9534056666849478
HG00330,1000 Genomes,-6.33327,1.3593346821227232,0.12549522601400187,-46.188580418276295,3.5102273725931084,9.808970307103992,12.077308171096966,7.362706833991385,1.5484219512798991,-0.4248758233797555,0.3191312392389347
HG00331,1000 Genomes,-5.8844,-0.9729462419271176,-1.4554882851725504,-43.69439160879037,11.486429843379836,-7.350745723866156,-3.189311856032188,-22.605640326949562,-1.0928489877942331,-0.11211231481663284,-1.5303915739760001
HG00332,1000 Genomes,-2.56792,-0.504389081694788,-0.038116115976057484,-43.64714404550245,10.371952132028111,2.233802300594927,-8.508007096584244,-5.996739160458718,-0.5451864296691363,1.2691974499126062,-0.018386084720071836
HG00334,1000 Genomes,-6.93308,0.9770958989128891,1.175873574738721,-43.707869153775746,7.441440523654413,-0.1552837501661166,-4.171747903053847,9.092815112867237,1.0254893306354902,-0.6772271204508118,1.2761002245546356
HG00335,1000 Genomes,-11.29487,-0.22858650620270393,0.4194136249645236,-48.79427743741585,14.012804829198865,-5.126736099938497,12.788320483668748,-11.961447141418173,-0.18177270991115016,-2.395725212584161,0.44799061188725714
HG00336,1000 Genomes,-5.04433,-1.3750055479894192,-0.9559240097285943,-51.53974005352008,17.56203567372466,0.6800908844466205,-14.60034410916638,5.803967843383595,-1.4118991117201058,0.2511471767503735,-0.8524292132506379
HG00337,1000 Genomes,-3.54881,0.4438247315672531,0.38190588648458906,-41.523574815272276,4.002667383004305,-1.025417268770946,6.7459634276611595,5.457428069385388,0.5267508984662703,0.8025159730465722,0.5011459066114919
HG00338,1000 Genomes,-5.7755600000000005,0.6233986686106079,0.4029231537362765,-51.30844602953654,8.972017668896557,-5.2006370843301175,-2.356243309602337,22.62015508034386,0.7130437531644096,-0.1550729333595688,0.6050904324141253
HG00339,1000 Genomes,-3.1659,-1.5281190870247299,-1.336174875697586,-46.171947484120516,11.507559838535645,0.08921987044032392,1.3557027984545817,-0.952747955693938,-1.5108443564803578,1.0597974697736723,-1.2297505185058324
HG00341,1000 Genomes,-5.56264,-0.43521545693967667,-1.727742731725179,-30.774705190272204,15.13158141351573,1.3634628496537828,7.389862967985929,-10.96230481089029,-0.402416866214645,0.11568311086849112,-1.6679965842500235
HG00342,1000 Genomes,-6.88627,-1.9760629034904935,-2.11462212044278,-57.491811291768514,20.628753192173278,4.848648568585505,-0.2856752010594582,-4.121326376418016,-1.9426432341728386,-0.45441190171952406,-1.9842978207080262
HG00343,1000 Genomes,-9.0525,0.22510526189027513,0.01911551946315293,-53.435977084153215,14.721297674338699,-0.21454265356814078,-2.950028186351485,-2.921021605698704,0.2432559713337596,-1.489519905153409,0.0829489488459315
HG00344,1000 Genomes,-4.12396,0.22976308476060503,-1.0711956370397724,-27.28852349181538,-3.2169469706355556,-6.904986928558542,6.77967494356386,-3.3035756704911265,0.22791091943992864,0.4770571441153716,-1.0230887975447063
HG00345,1000 Genomes,-7.39254,-1.1785841665214671,-0.3745540632896085,-50.579917132676,15.914106498211343,0.2787580546970463,-4.898779299529951,2.4976733889664913,-1.1706337148346972,-0.7564103759761248,-0.2747992229208567
HG00346,1000 Genomes,-6.91271,0.8997958597882662,0.5915935451418095,-44.33081385710974,10.471736424719976,-3.7337045951314436,-5.738115082885458,-21.83597440069588,0.8102263386388423,-0.5942376582933467,0.4868924045234022
HG00349,1000 Genomes,-8.13611,-0.4640543176900168,-0.9992519145243808,-55.172161280709275,14.432900009959072,-0.8546466495809131,20.1514816525115,-2.5060983829923016,-0.31493060791102895,-1.0016723141475148,-0.8371975299686284
HG00350,1000 Genomes,-5.92777,0.048999916346102255,-0.16438139077273378,-28.235381345400754,-4.51459722124984,-0.2022052274437532,-3.761990479048791,-12.219588356256251,-0.023728255990259347,-0.37615474434568236,-0.2051888265990583
HG00351,1000 Genomes,-8.27665,-0.8295447590895159,-1.0417714628874102,-52.979570164484564,20.131219380283337,-0.48634982758913975,0.020652159001450406,7.548223682913088,-0.7626533471904202,-1.0666861357665,-0.876206165499807
HG00353,1000 Genomes,-2.91366,-1.0316149895704212,-0.5354169934082934,-51.273634768140816,12.088159205146166,-3.8554659339184725,2.8053362666448862,1.1221798981890725,-1.0039996927522281,1.1827843909486477,-0.432154016608683
HG00355,1000 Genomes,-7.64196,-0.07031963122575162,0.41957529625107504,-45.38211380913615,6.631989966863746,-2.4489678742395533,8.016456178340212,1.4934060774366356,-0.0016201749369194102,-0.941299001010731,0.5183505975934053
HG00356,1000 Genomes,-9.06571,0.4201392067585546,0.7952993661966266,-48.69197770925092,11.776613207889364,2.7706650970975817,0.9740067311911267,-4.339486903104665,0.4656311621558648,-1.5213294044938868,0.8505819056872754
HG00357,1000 Genomes,-7.78117,-0.672566218097974,-0.05201984661948161,-48.08427777012587,17.088351670765896,3.182792985607226,3.7570661107000407,6.913835863304365,-0.5741993226915832,-0.8799165734908593,0.10752237073198485
HG00358,1000 Genomes,-6.55619,-0.02562435219343762,0.29735180361818486,-66.37140975310379,30.59815452054444,13.04058174981595,11.212671426511642,9.182964855103636,0.2166597500716757,-0.15049134632643507,0.5539219506947581
HG00360,1000 Genomes,-6.07043,-1.0011904869918837,-1.2100712721874614,-46.12338759782622,8.663544962607016,4.558143943138318,1.3779801163460736,-7.1491204818852125,-0.9829846772705775,-0.25351660885495453,-1.1347584441066356
HG00361,1000 Genomes,-9.84706,-1.151529152827849,-1.0829976409580278,-63.00475558854333,21.114228830167576,1.4277957977270488,-5.704828957638182,10.696223480660171,-1.0947825348665505,-1.7792274312891683,-0.8976403094375314
HG00362,1000 Genomes,-2.2699000000000003,-1.0955361757696287,-1.2981821233579973,-47.85591296065709,3.143019443824502,7.218141733338484,-8.288959444666025,-3.8925188666628148,-1.1206936526944606,1.2777278409682096,-1.2270856163292096
HG00364,1000 Genomes,-4.34572,-1.0164522895882837,-0.28013803194356646,-48.871820858814495,13.646761632689573,7.508502013743513,-5.399908764802975,2.118037638588403,-0.9818889115443203,0.5312394718359449,-0.1668782372355796
HG00365,1000 Genomes,-3.4955700000000003,-1.301966921278077,-1.4131304080960725,-59.80334287944311,23.426716164597448,0.5990131240027533,-5.491626243222259,4.001396637031334,-1.2738350684554156,1.0451609688727541,-1.2686349231603704
HG00366,1000 Genomes,-7.1411500000000006,-0.48000983858625307,-0.671705887971159,-49.47116591900124,14.426391344602663,-3.0619600924566157,-5.369395621361235,-10.497722265256389,-0.5319912842095507,-0.651511438001703,-0.6664426538211444
HG00367,1000 Genomes,-6.09766,-0.963927904029245,0.07505378460995184,-47.11678995472099,10.870975274544007,-1.4002376891590558,4.582866302280852,3.4406734293863477,-0.9093497043959584,-0.2218827939836695,0.19062530462428742
HG00368,1000 Genomes,-4.49896,-0.2685248597504258,-0.977426290839936,-66.40450462792087,28.919550928615656,0.5449499529153913,2.8200931072981854,5.256650394255354,-0.15644373546385093,0.7132502781169877,-0.793025422340656
HG00369,1000 Genomes,-3.6712800000000003,-0.6068611848420445,0.35846354993463,-55.70644344567511,17.18508897964846,1.1304781049634345,4.13501450045986,8.81821188328643,-0.5017591171303206,0.9128117468427616,0.525613204690478
HG00371,1000 Genomes,-4.96935,0.37831790353984834,0.885835286665434,-49.88527166784593,14.359625860167652,1.9019846962228686,-1.3619348387829864,-7.876158515277711,0.39649599438406513,0.302646699200001,0.9093726442486068
HG00372,1000 Genomes,-7.72034,-1.1543040260271944,0.31028550654230014,-49.87186791907035,13.476767977296161,-7.263012459630551,0.16094342635472092,-12.64282725391196,-1.210925030870883,-0.88867854576936,0.28789906897882545
HG00373,1000 Genomes,-11.15902,-0.4017187733190068,-0.3732606929971969,-59.653696225615676,22.90387696747397,1.7562016482003675,10.041121906942976,3.8873825448670556,-0.26117533549782723,-2.2528766306431622,-0.19361146727679437
HG00375,1000 Genomes,-5.98627,0.02412516016625561,0.23640172858829117,-55.313683378801095,18.10574455555879,9.159351112267265,-3.951334326349293,1.9617414118563197,0.10156983704125173,-0.12339626319026728,0.3602420103445657
HG00376,1000 Genomes,-5.58656,-0.06883309201181659,0.7046017744412675,-42.01105380845459,6.232005190634571,8.474103425864719,-1.0489619181460377,-12.352690616401969,-0.060021623825039346,-0.08425456467766418,0.7085348972429257
HG00378,1000 Genomes,-8.13088,-1.0404351222397692,-0.7139020937610855,-52.93596709040268,12.78438367241528,4.89708337884758,-1.1371380566761404,0.6468963981654863,-0.9960031844985809,-1.1189545201030864,-0.5930151841595306
HG00379,1000 Genomes,-5.23579,1.6752738163910537,2.170475329603193,-49.50897180311113,12.52960537657726,-3.002756238921175,3.810465044771458,3.9394157773502556,1.7625246325750623,0.17594044745024642,2.247043490959367
HG00380,1000 Genomes,-3.0902800000000004,0.03433272943527638,0.8334537898227667,-31.572116377003447,-2.2872000070732135,-3.195525071186196,-5.822044928117138,-14.556762647184174,-0.0679289516107295,0.8927475759083161,0.7480198251276305
HG00381,1000 Genomes,-10.05138,1.5231513034983664,0.5401820760184509,-50.6660979218411,16.48680586911173,6.621278592340149,-2.1475776677762517,0.6637163685724042,1.6109878285815127,-1.9075056654922227,0.6413933037166458
HG00382,1000 Genomes,-7.05823,0.5148813059933488,0.21764785934832387,-58.79000553180631,20.710478347489538,0.4143213526427832,-2.9875071814305865,0.4279718017329004,0.5657569740557769,-0.5383818433153004,0.3128934845799582
HG00383,1000 Genomes,-4.40299,0.8609476349974299,0.606790646077645,-61.525026919370035,25.395780307401974,0.358130676492037,-5.480703301091044,-0.7843944779571527,0.9060923247770214,0.6809345688222704,0.685694962202217
HG00384,1000 Genomes,0.37878999999999985,0.8375594180315183,0.808718082980396,-51.65783601451915,10.6081081807287,4.945306596307602,5.605865054800569,1.5758341676853007,0.950189061743738,2.5972685297667506,0.926975255724058
HG01334,1000 Genomes,-8.24612,-0.03216512473475184,0.5751030739135623,-1.0007340832105527,-19.870029375699364,-4.984384976039643,-4.901004542597591,-10.676853417859213,-0.17354389992314787,-1.5871833407143026,0.46858017539711405
HG01500,1000 Genomes,-4.39276,-0.7342080441691476,-0.6552154167429121,21.597735035828155,7.99884740739042,30.07863935245947,0.3148774143616567,-16.1322575021143,-0.6855324703166495,0.5131639198214446,-0.6415404084336878
HG01501,1000 Genomes,-5.51944,-0.006893958097855903,1.4398827856772263,17.323557822982252,11.603095783063939,19.92529451727648,6.763917708950341,-1.5202860966236862,0.10836028186512899,0.09669187146552632,1.5072905644819503
HG01503,1000 Genomes,-8.45724,1.0830365935593274,1.6093142939831375,21.782829671234904,7.389483398764405,27.961588610669338,-0.1454101457849534,-9.878413387198453,1.1679994396024602,-1.2778194389118727,1.6130859416749381
HG01504,1000 Genomes,-4.44753,-0.8585818250683807,-1.2653628521880544,22.504011014596482,10.484012920752086,35.885883772177124,-2.359602898415436,19.7059959103996,-0.663860587582508,0.4726949258632996,-0.9947292798945129
HG01506,1000 Genomes,-5.80016,0.23788949913011667,0.30559703923230835,22.779296645283615,3.726868783390587,24.68070646537154,3.863920776316116,-5.705428565784909,0.32906879911084086,-0.15248848563379297,0.3590092355581965
HG01507,1000 Genomes,-4.72994,0.6817701084111245,0.38804939537354377,20.386756924594863,3.7388940411475797,26.535430765801344,7.204824809239946,-0.6729989787500805,0.8291694925886698,0.3186020801743873,0.4925507223570601
HG01509,1000 Genomes,-3.67992,-0.8450047669144406,-0.5071245182617912,22.830585787948745,9.374342793650168,26.36199544859211,-7.152720719631013,0.8366204645818384,-0.7962239715175421,0.8059533977790799,-0.4220908569465402
HG01510,1000 Genomes,-6.16629,-0.50617292875151,-0.23422338656295683,21.531335749099576,6.925575799589307,26.033046000248337,-3.6788135371986623,-2.64829059547657,-0.448526938191069,-0.3015557490613245,-0.16741238042743511
HG01512,1000 Genomes,-6.8606300000000005,0.5778114660499328,0.32968606092847313,20.355623420437624,1.0943449605728184,36.84963201420447,2.5035725988940394,-2.4477530021646663,0.7319733677978414,-0.6857069327586198,0.43873992000528034
HG01513,1000 Genomes,-4.44198,0.48465500864333605,0.8349088314017299,20.93021590636113,-0.6415636102793852,28.395993076778133,3.8681241575428205,9.523524876583526,0.6483335597378913,0.35337405011395373,0.988054109957347
HG01515,1000 Genomes,-4.19148,-0.6171678567253275,0.8321604195303554,18.76829198830597,-0.5363031207324094,61.07855339690779,1.070870591430947,12.634977332304562,-0.3218215138315037,0.3975797972151681,1.1041785051928195
HG01516,1000 Genomes,-3.13584,0.34937994017524593,0.5206198503457264,18.793341333594626,-5.232706502569083,56.29718671506345,2.1976393870508386,6.420174857314974,0.6130613573232063,0.806921657406556,0.7415869583460668
HG01518,1000 Genomes,-5.313210000000001,0.3216312081817915,-0.3029336833473197,18.879085625613246,-1.7340141212962947,46.84070115999354,-0.6062889832061712,2.9418700796714954,0.5162033608900822,-0.08614094566753035,-0.12625034691560189
