sample.ID,population,population_description,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20
HG00189,1000 Genomes,Finnish in Finland,-99.20701546199993,21.300931718894216,-0.6282261728095123,-2.8825437991575344,-8.103674785381832,-0.18564559433685013,3.8086002436689377,-11.45381229369601,-7.618628337089497,-2.7973785073783013,2.0042871608561192,10.49997764538204,13.600999975672757,-1.420490514968951,5.294106371353778,1.2747918094554327,12.157467583542523,-2.857810191435828,-32.04200857932438,13.995139220552153
HG00190,1000 Genomes,Finnish in Finland,-89.70509012637605,15.374716570398254,-5.1321822261015555,-16.365090255540697,18.909620622937382,-9.073496049791494,4.4135634961540635,-8.167051094626194,-3.529589691667262,-7.655554196937311,11.309881110928272,-0.9694443920392923,-10.631273451279105,-14.61821585623181,13.36664563387169,9.209812165498526,29.992844977381132,4.720809101705227,-3.587207244738901,24.983262208015546
HG00231,1000 Genomes,British in England and Scotland,7.606517243388245,-47.896181534157165,-7.464347786747731,-19.94625886067746,6.226728424280206,-2.6588230794183656,-24.363914519007096,2.3860408383093596,-1.2524189300242052,-41.052766290024536,-76.91228654227402,31.396962430582715,38.91316679154997,-19.46895884869277,34.86541705583275,-5.629730238926851,15.103625622955803,-4.233710468656523,-2.4447026928656532,0.9489457848447997
HG00232,1000 Genomes,British in England and Scotland,5.1660079909958645,-53.00140377474197,-8.100190935605243,-20.440656400611633,-72.954372038315,14.649443935705545,-10.186674108606175,-12.032769926969392,15.709056426807171,-28.158921013447063,-45.47858814258435,19.559528616170937,37.476493617441086,30.39273141491335,-20.028297784286945,15.772280159745293,-5.962967611978397,27.54088113875417,10.733263393273974,-7.892557244690126
HG00233,1000 Genomes,British in England and Scotland,5.563103107106028,-42.462669246929806,-9.582175423670057,-36.30501133896448,-9.006907727447201,20.63689471580426,-59.99782084697409,-26.9132080793674,14.553345398557893,18.817920803165773,-26.09254056814957,-4.555797553795343,19.398502867174155,27.760825915381226,-16.598053051339896,-23.69909316707718,-11.353242287425934,-22.27783254868477,-22.86894773469351,1.296728330414425
HG00234,1000 Genomes,British in England and Scotland,6.0164051188473175,-48.63435584212605,-7.647866742687379,-33.540880774327874,-4.327779480048797,-13.61373173936147,-12.697215411380864,8.023613809383713,22.01017108975923,-36.647793405080556,-14.809816806197937,67.61413231516556,7.396073339322036,30.038548275500847,30.2148951831437,-7.000229806510743,-28.231194890779392,-10.495219899627994,47.71330818645274,-2.39361834470512
HG00235,1000 Genomes,British in England and Scotland,3.6931047550352623,-54.891170597979446,-15.625274964272903,-19.58104032893126,-13.817916678688357,-9.266396129422569,-23.37575527368736,10.782872048126942,53.09291643910896,-6.3526507150724125,-15.925629238562355,73.55581104767663,52.796658678526846,1.8400978723498291,-34.72543451452411,26.912182193430912,-31.3755782430631,16.065856602478373,17.890085385715803,5.650552722786062
HG00236,1000 Genomes,British in England and Scotland,6.177412221440501,-60.04825307499672,-14.280281091450549,-39.22916231851611,-14.82200421125,18.460009381688486,-115.97453984465403,20.101219311049416,218.03787864229074,43.83352178205,-303.83186712498707,240.98433428987587,-153.11899061874522,-62.22359019261237,162.1783553474764,36.43769570753652,-34.09839309924722,-50.621180869662915,-5.554708263286666,-5.482859780505149
HG00237,1000 Genomes,British in England and Scotland,5.782687605771271,-48.242849388580765,3.5920982061950766,-22.09299573369881,-7.368573748030782,-39.030172405873806,-33.12303548754364,0.30639386535486696,16.711326388486697,0.6015807314260062,-30.698021871796602,-29.04425556241918,4.331096741958078,23.011064973776243,3.1712974948142376,52.697777835221395,-35.004452439698944,28.998156205054638,18.51710451561195,116.08543667011713
HG00238,1000 Genomes,British in England and Scotland,5.625779968460373,-71.04719676202403,-13.767223369945155,-135.02322172768964,-493.1728093935827,74.12329725983757,64.57736507876409,14.854709634724653,-21.05122764084706,49.806073632287664,35.330846297911954,-35.35093209964931,-23.698276628891485,-23.827513383402163,-1.1150347412698116,-13.49659182096796,8.065442298475118,18.202584581427626,-32.66905333296605,-6.7130006446892585
HG00239,1000 Genomes,British in England and Scotland,0.073574740125244,-51.99939624455734,-3.433204487826175,-27.38898854518117,-9.964891853661179,15.5835465627809,-33.782709326249,-7.686669546211176,31.121756624435253,-27.530370140092874,-39.767920632058996,49.32859845715791,25.329275239588284,52.726796001313105,53.06409427741543,54.79603434877997,65.54625120098432,-11.894720306055016,105.08946049028536,32.2451113594635
HG00240,1000 Genomes,British in England and Scotland,4.07935080711904,-73.34263450389221,-8.346461446500284,-132.43848088519312,-492.75719471270855,63.52343953635337,49.830840048490074,24.473660356861515,-23.59159187628863,48.63833561064464,34.20048758760291,-29.664708125582145,-33.301171745717305,-24.09939108139079,5.033442245823634,-7.15803838750468,15.77005465392758,11.26836547109802,-22.14303742848205,-0.41841681610344267
HG00242,1000 Genomes,British in England and Scotland,4.255037282425807,-55.69662950305806,-9.461701623288965,-21.306102426142157,-35.71740124883225,7.697542615858836,-17.418929094684945,11.06556267563506,27.43856819147914,-33.236661613071874,25.78481544904839,56.02838637541547,30.379047532340465,13.28575424431146,9.166121756134515,5.98752716911216,-36.144163884570354,-54.616684589350776,12.160615518909614,64.81070354573197
HG00243,1000 Genomes,British in England and Scotland,5.466152973149549,-56.39286202607941,-6.72695364431459,-25.69946374264866,0.4716638547407404,10.311146244041627,-37.65770288428034,10.228699288262948,63.04957759295387,-22.239710524057045,-29.687652371614703,19.194893088711893,18.773351071089337,53.581067158704556,12.939926130496149,-6.928227769235732,13.758873240365249,-19.45334311445088,-33.69169649201935,-7.420168351265444
HG00244,1000 Genomes,British in England and Scotland,11.921895936606717,-47.459316936099384,3.181321303750327,-36.00176899461285,-37.84385860715264,-4.436890136752291,-40.1198380670743,-14.868482118215905,59.05498313007293,-65.72275564528495,-10.998815047964177,79.23997106289634,48.659438811271855,-1.1148002235355903,-71.41114613505044,-46.89040856912175,-37.901442542913166,-19.63343896404242,-15.759663629738638,39.00204939848484
HG00245,1000 Genomes,British in England and Scotland,2.058345194130396,-43.9003652602122,-8.71502060379209,-27.909905455691888,-22.713944131446492,-29.11359323798194,-55.68370403786185,5.990347021082222,25.496519381184807,-26.480550976051077,-52.22149141356218,-6.069647644455821,-53.907239570722865,-15.788577973072305,19.07464523774828,-33.8721577204509,-10.357819991708388,1.5056318723759856,50.70736029553569,10.09538228422397
HG00246,1000 Genomes,British in England and Scotland,4.900739683204165,-45.405646156735465,-4.544148787464267,-21.294565882891792,3.8357893425502363,-4.314192859085693,-34.96513764670869,-0.9163987975605058,17.56119417838261,-36.12884651344574,-39.59404391094553,20.078979593200312,15.325592477421756,19.714542333996363,-41.13592315492242,-48.521622190665695,-9.08595584220796,-10.536493984870527,-35.30685167013329,15.979787930343287
HG00250,1000 Genomes,British in England and Scotland,5.6066612244534895,-49.057503994037596,-13.06562656768729,-24.97464192311185,-8.158303753460732,-2.466799076133093,-39.31774027863471,41.03603160672015,13.735318384195681,-64.23644131816506,23.52221229802128,40.52298035953757,22.54692687355487,22.044223910867807,32.57112397712933,-86.32076315871306,-62.26793078521048,-52.21872656216317,33.14340074284573,30.36801295213039
HG00251,1000 Genomes,British in England and Scotland,9.86787554276625,-55.739689405067125,8.862083839769612,-20.935198422335688,-24.951605629157207,11.95182437861016,-38.61590969997501,-27.83820053555353,22.548698864726862,-91.47315215553321,9.061644365036473,88.04688620548716,30.03746279841889,27.188925784668463,-22.166681805988524,7.292419648459012,-23.009988926433174,-6.705718980010585,31.917078122534004,-7.228607432325273
HG00252,1000 Genomes,British in England and Scotland,4.109255757498092,-56.57791784126488,-8.089743797673352,-11.03928350430257,-17.91847177924683,-17.7200841833247,-24.987044042066007,-35.12173904525953,17.956903947287778,-28.14246713890673,-48.55893401210559,7.7891396630409915,64.30091089080157,55.12532862954854,-55.299482494825355,17.9717314810127,63.506393697276685,12.335621530551466,45.4580480990823,-16.756131565682967
HG00253,1000 Genomes,British in England and Scotland,6.10768330386083,-60.84519999884773,-9.068641790883781,-16.660320253055623,-18.68818383641453,-14.328988167803123,-39.471127444116284,31.79982462997666,-9.89438972606205,-22.144317343003483,-36.20915218380084,41.57324385488553,113.15133739740064,76.98535428200644,-66.15168999202048,10.14064108679548,13.202352675018465,35.81544913376757,38.055492946861605,83.8624556068622
HG00254,1000 Genomes,British in England and Scotland,7.416259869689118,-54.509289807448006,4.944594388771416,-31.405400786452606,-26.431389514777777,-23.0921190896591,-64.53815030843711,-11.226417619110531,-24.318142528428258,-51.14418687805096,-34.127211104677436,82.92580578573536,61.02810087263918,66.22178703684642,-15.875022576197365,-32.93349238561142,44.90486994221006,-5.701616388301476,88.15895590102177,-30.297031069833718
HG00255,1000 Genomes,British in England and Scotland,4.501624843179223,-55.915708508904046,-8.251526453871564,-38.53278365781047,-12.607593686479731,-18.363843280825694,-24.051284259448234,-13.483123387675954,28.152217521150625,20.810317653743887,-33.0295237243923,12.193950384872403,82.93286885298122,50.999725972506496,-52.839687612282226,-50.12373121220435,2.086999166857111,26.375190262846232,97.01404317156909,-46.71580763587202
HG00256,1000 Genomes,British in England and Scotland,4.545728236504992,-56.201591201912926,-9.51413482392158,-18.18814011534352,-20.520274996454138,-8.536312358335124,-22.73686883408803,-15.748111640548695,-6.93068807137185,-22.583514542945267,-31.00806157744783,-16.339657171279516,-16.965686661655717,65.24307296030507,-31.63881567284722,-25.777249208477407,8.566239121536126,-42.95210097348422,-15.283269004428206,-1.32804684954622
HG00257,1000 Genomes,British in England and Scotland,7.325216004389375,-52.7250392600363,-3.7127992465803805,-22.156067405099666,-4.06019754166628,27.15170255858807,-20.847344757417932,-16.701147401642668,34.0809415044196,-35.847640472755096,-31.517566110485376,66.90853205371577,80.43284469242859,74.25621723322465,19.902473230848038,87.34689849517872,32.52357550418454,60.46697072476194,7.093546561115596,60.14647878850558
HG00258,1000 Genomes,British in England and Scotland,4.3536548331028335,-53.63419842407783,4.6612842070765685,-24.22213164712023,-15.973509492625016,-6.558202834769087,-50.128366959847206,-66.84420805993635,39.886499434090474,-36.08337267079438,-90.50353083726691,-11.511576143796043,60.183392372300894,62.195689154909566,-8.144441090186682,45.475289717000805,13.875457718054609,-31.725411568933406,-46.166685994917685,-21.379219410697043
HG00259,1000 Genomes,British in England and Scotland,4.742080798664072,-49.958251235327474,-2.893419356114746,-30.360221549445555,-46.9548368784501,10.376152382807422,3.5813072705066653,-6.956627275696398,17.64084241946522,-18.528463189371518,-24.54698511516065,56.978392554258406,74.57129812979784,44.80679148685196,-35.015511012297985,-88.17449657566026,6.91244905543085,-32.080555060141805,17.149973549151884,62.38635860635975
HG00260,1000 Genomes,British in England and Scotland,0.30051348503798764,-50.54989047639412,-13.68182288115392,-20.742056558074875,-7.7711839446866735,-9.73595100448748,-22.684676461574007,-20.368472381655558,58.201864168728726,-5.287460940204819,-14.37222736611037,76.42927587711989,45.23699819896031,36.99906910871449,-119.47845893254797,3.619966254102232,19.959638838518856,-58.70677288032243,12.131032268558766,-62.226317069076856
HG00261,1000 Genomes,British in England and Scotland,8.105126289536612,-52.7383096139434,-0.34355589873576864,-9.834770374739245,-1.1142115899678573,-6.671234032547662,-42.91369915523938,5.007910692669002,-2.77913024680715,-54.86495570089593,-23.727922547947195,11.641216017728297,-0.9241767185768811,67.94872563590454,-1.5447215534683945,-1.8778165000725568,-27.269974468663406,-16.88292451495235,33.521051740957375,8.726125675535426
HG00262,1000 Genomes,British in England and Scotland,2.8040434934791016,-49.79610589236786,-16.279565608373474,-16.305915087265898,-4.864294576002092,-8.055213189686784,-12.943557543422424,-11.606952301606524,32.43710478488394,-24.05267497381435,-5.179565503918326,-19.99042065933068,-26.10990928581277,30.20447184272183,-8.294142259941308,-11.791173000409053,22.13589251020708,0.23783623512393062,-32.760503844108875,-32.310291880753766
HG00263,1000 Genomes,British in England and Scotland,6.753393649773914,-48.123187648630335,-5.509111550227038,-16.78668500401052,14.270276351789978,-11.420619353734947,-3.0326549165341663,1.5756727195027598,-39.396531192482705,0.5569739896568213,-43.33978410344422,40.22335388680184,9.995139300793898,26.825415954330236,-5.597508661278077,19.056535755148023,35.746488612834895,-34.37722333122791,31.053575955870354,-44.856349450559286
HG00264,1000 Genomes,British in England and Scotland,7.739904166054347,-54.8188917479532,-3.403680276871867,-31.31677228226004,-21.898814236956337,26.567542432213735,-75.09904193349992,13.050725424463963,94.77452452473072,49.72012734572052,-140.76402497354962,114.51577018784094,-77.1611066307098,-12.121160411018154,73.44338238739002,10.12213616874353,-29.390475080975506,3.684920589521663,15.812510005765272,-21.873770783153564
HG00265,1000 Genomes,British in England and Scotland,-0.2694962172038881,-56.885075281666005,-3.00727121979896,-11.004297170790581,19.15176291045569,16.34941132759636,-4.156679156006987,-30.436318046214094,-0.3804918111433664,-30.20652500497334,4.705556416855504,-6.719102976643501,12.261759476309244,21.17585750719233,20.551593208331756,50.564828520540836,67.98584107432644,0.30468436106377744,8.841203930622287,-19.7320979830035
HG00266,1000 Genomes,Finnish in Finland,-111.65263969872078,40.64817738997698,1.8427167379272702,10.621540195039312,-6.1369811684085365,-2.989520969427603,-4.278701182317463,-7.056454904329979,-6.4485618998938765,5.349303270834205,12.559279459683884,8.171930971022283,-13.94789902055848,8.507042753798984,15.052417774104663,6.474914391334504,-2.063365691931809,-20.439670965423296,25.317994612203957,14.510246549885164
HG00267,1000 Genomes,Finnish in Finland,-122.14246616919557,38.12184315380724,8.343489936597857,2.928010784604883,-0.039324342713530254,-1.1712855245387337,12.477384124040325,-11.41153661385366,-4.72443761905815,23.01180193410553,16.64299542723919,11.241965561542202,15.179089898384014,14.386868912065866,-26.583986619512395,3.445131310315267,-11.792845562660828,-9.378722643270196,26.30906094918799,-4.147255946067062
